Voltage ; Angle ; Time ; Step
Voltage Value: 12.000000 ; Angle Value: 131.366119 ; Time Value Ms: 14360.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 132.131149 ; Time Value Ms: 14365.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 150.819672 ; Time Value Ms: 14370.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 139.344269 ; Time Value Ms: 14375.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 133.442627 ; Time Value Ms: 14380.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 151.256836 ; Time Value Ms: 14385.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 123.606560 ; Time Value Ms: 14390.000000; Step: 39 
Voltage Value: 12.000000 ; Angle Value: 123.934425 ; Time Value Ms: 14395.000000; Step: 39 
Voltage Value: 6.000000 ; Angle Value: 152.568314 ; Time Value Ms: 14400.000000; Step: 40 
Voltage Value: 6.000000 ; Angle Value: 151.038254 ; Time Value Ms: 14405.000000; Step: 40 
Voltage Value: 5.700000 ; Angle Value: 128.415298 ; Time Value Ms: 14410.000000; Step: 41 
Voltage Value: 5.700000 ; Angle Value: 124.153008 ; Time Value Ms: 14415.000000; Step: 41 
Voltage Value: 5.400000 ; Angle Value: 124.808746 ; Time Value Ms: 14420.000000; Step: 42 
Voltage Value: 5.400000 ; Angle Value: 128.743164 ; Time Value Ms: 14425.000000; Step: 42 
Voltage Value: 5.100000 ; Angle Value: 147.868851 ; Time Value Ms: 14430.000000; Step: 43 
Voltage Value: 5.100000 ; Angle Value: 137.486343 ; Time Value Ms: 14435.000000; Step: 43 
Voltage Value: 4.800000 ; Angle Value: 118.579231 ; Time Value Ms: 14440.000000; Step: 44 
Voltage Value: 4.800000 ; Angle Value: 116.502731 ; Time Value Ms: 14445.000000; Step: 44 
Voltage Value: 4.500000 ; Angle Value: 128.743164 ; Time Value Ms: 14450.000000; Step: 45 
Voltage Value: 4.500000 ; Angle Value: 123.825134 ; Time Value Ms: 14455.000000; Step: 45 
Voltage Value: 4.200000 ; Angle Value: 130.601089 ; Time Value Ms: 14460.000000; Step: 46 
Voltage Value: 4.200000 ; Angle Value: 145.573776 ; Time Value Ms: 14465.000000; Step: 46 
Voltage Value: 3.900000 ; Angle Value: 141.420761 ; Time Value Ms: 14470.000000; Step: 47 
Voltage Value: 3.900000 ; Angle Value: 119.234970 ; Time Value Ms: 14475.000000; Step: 47 
Voltage Value: 3.600000 ; Angle Value: 144.043716 ; Time Value Ms: 14480.000000; Step: 48 
Voltage Value: 3.600000 ; Angle Value: 128.196716 ; Time Value Ms: 14485.000000; Step: 48 
Voltage Value: 3.300000 ; Angle Value: 135.191254 ; Time Value Ms: 14490.000000; Step: 49 
Voltage Value: 3.300000 ; Angle Value: 131.256836 ; Time Value Ms: 14495.000000; Step: 49 
Voltage Value: 0.000000 ; Angle Value: 137.267761 ; Time Value Ms: 14500.000000; Step: 50 
Voltage Value: 0.000000 ; Angle Value: 113.989075 ; Time Value Ms: 14505.000000; Step: 50 
Voltage Value: 0.000000 ; Angle Value: 116.939888 ; Time Value Ms: 14510.000000; Step: 51 
Voltage Value: 0.000000 ; Angle Value: 113.770493 ; Time Value Ms: 14515.000000; Step: 51 
Voltage Value: 0.000000 ; Angle Value: 139.890717 ; Time Value Ms: 14520.000000; Step: 52 
Voltage Value: 0.000000 ; Angle Value: 114.972679 ; Time Value Ms: 14525.000000; Step: 52 
Voltage Value: 0.000000 ; Angle Value: 118.142075 ; Time Value Ms: 14530.000000; Step: 53 
Voltage Value: 0.000000 ; Angle Value: 132.131149 ; Time Value Ms: 14535.000000; Step: 53 
Voltage Value: 0.000000 ; Angle Value: 113.224045 ; Time Value Ms: 14540.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 114.316940 ; Time Value Ms: 14545.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 115.191254 ; Time Value Ms: 14550.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 136.393448 ; Time Value Ms: 14555.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 134.972672 ; Time Value Ms: 14560.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 119.672134 ; Time Value Ms: 14565.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 125.355194 ; Time Value Ms: 14570.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 133.005463 ; Time Value Ms: 14575.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 136.830597 ; Time Value Ms: 14580.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 118.032784 ; Time Value Ms: 14585.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 123.825134 ; Time Value Ms: 14590.000000; Step: 59 
Voltage Value: 0.000000 ; Angle Value: 123.278687 ; Time Value Ms: 14595.000000; Step: 59 
Voltage Value: -3.000000 ; Angle Value: 140.655731 ; Time Value Ms: 14600.000000; Step: 60 
Voltage Value: -3.000000 ; Angle Value: 121.202187 ; Time Value Ms: 14605.000000; Step: 60 
Voltage Value: -3.300000 ; Angle Value: 113.661201 ; Time Value Ms: 14610.000000; Step: 61 
Voltage Value: -3.300000 ; Angle Value: 115.191254 ; Time Value Ms: 14615.000000; Step: 61 
Voltage Value: -3.600000 ; Angle Value: 129.617493 ; Time Value Ms: 14620.000000; Step: 62 
Voltage Value: -3.600000 ; Angle Value: 115.956284 ; Time Value Ms: 14625.000000; Step: 62 
Voltage Value: -3.900000 ; Angle Value: 113.879784 ; Time Value Ms: 14630.000000; Step: 63 
Voltage Value: -3.900000 ; Angle Value: 114.754097 ; Time Value Ms: 14635.000000; Step: 63 
Voltage Value: -4.200000 ; Angle Value: 116.502731 ; Time Value Ms: 14640.000000; Step: 64 
Voltage Value: -4.200000 ; Angle Value: 141.530060 ; Time Value Ms: 14645.000000; Step: 64 
Voltage Value: -4.500000 ; Angle Value: 112.896172 ; Time Value Ms: 14650.000000; Step: 65 
Voltage Value: -4.500000 ; Angle Value: 143.825134 ; Time Value Ms: 14655.000000; Step: 65 
Voltage Value: -4.800000 ; Angle Value: 140.218582 ; Time Value Ms: 14660.000000; Step: 66 
Voltage Value: -4.800000 ; Angle Value: 132.131149 ; Time Value Ms: 14665.000000; Step: 66 
Voltage Value: -5.100000 ; Angle Value: 143.497269 ; Time Value Ms: 14670.000000; Step: 67 
Voltage Value: -5.100000 ; Angle Value: 144.153000 ; Time Value Ms: 14675.000000; Step: 67 
Voltage Value: -5.400000 ; Angle Value: 134.207657 ; Time Value Ms: 14680.000000; Step: 68 
Voltage Value: -5.400000 ; Angle Value: 121.857925 ; Time Value Ms: 14685.000000; Step: 68 
Voltage Value: -5.700000 ; Angle Value: 119.453552 ; Time Value Ms: 14690.000000; Step: 69 
Voltage Value: -5.700000 ; Angle Value: 147.540985 ; Time Value Ms: 14695.000000; Step: 69 
Voltage Value: -12.000000 ; Angle Value: 123.387978 ; Time Value Ms: 14700.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 123.606560 ; Time Value Ms: 14705.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 120.874313 ; Time Value Ms: 14710.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 141.420761 ; Time Value Ms: 14715.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 130.273224 ; Time Value Ms: 14720.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 130.601089 ; Time Value Ms: 14725.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 139.344269 ; Time Value Ms: 14730.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 145.027328 ; Time Value Ms: 14735.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 126.448090 ; Time Value Ms: 14740.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 130.601089 ; Time Value Ms: 14745.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 133.989075 ; Time Value Ms: 14750.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 152.459015 ; Time Value Ms: 14755.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 146.120224 ; Time Value Ms: 14760.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 151.147537 ; Time Value Ms: 14765.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 129.071045 ; Time Value Ms: 14770.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 132.459015 ; Time Value Ms: 14775.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 146.994537 ; Time Value Ms: 14780.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 139.453552 ; Time Value Ms: 14785.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 156.939896 ; Time Value Ms: 14790.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 131.038254 ; Time Value Ms: 14795.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 159.562836 ; Time Value Ms: 14800.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 139.781418 ; Time Value Ms: 14805.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 155.519119 ; Time Value Ms: 14810.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 148.196716 ; Time Value Ms: 14815.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 146.775955 ; Time Value Ms: 14820.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 142.076508 ; Time Value Ms: 14825.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 136.830597 ; Time Value Ms: 14830.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 159.890717 ; Time Value Ms: 14835.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 159.562836 ; Time Value Ms: 14840.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 164.808746 ; Time Value Ms: 14845.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 139.781418 ; Time Value Ms: 14850.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 165.792343 ; Time Value Ms: 14855.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 166.775955 ; Time Value Ms: 14860.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 164.262299 ; Time Value Ms: 14865.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 141.092896 ; Time Value Ms: 14870.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 163.497269 ; Time Value Ms: 14875.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 170.054642 ; Time Value Ms: 14880.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 164.808746 ; Time Value Ms: 14885.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 170.273224 ; Time Value Ms: 14890.000000; Step: 89 
Voltage Value: -12.000000 ; Angle Value: 169.617493 ; Time Value Ms: 14895.000000; Step: 89 
Voltage Value: -6.000000 ; Angle Value: 144.043716 ; Time Value Ms: 14900.000000; Step: 90 
Voltage Value: -6.000000 ; Angle Value: 168.961746 ; Time Value Ms: 14905.000000; Step: 90 
Voltage Value: -5.700000 ; Angle Value: 171.803284 ; Time Value Ms: 14910.000000; Step: 91 
Voltage Value: -5.700000 ; Angle Value: 148.524597 ; Time Value Ms: 14915.000000; Step: 91 
Voltage Value: -5.400000 ; Angle Value: 144.590164 ; Time Value Ms: 14920.000000; Step: 92 
Voltage Value: -5.400000 ; Angle Value: 170.054642 ; Time Value Ms: 14925.000000; Step: 92 
Voltage Value: -5.100000 ; Angle Value: 164.808746 ; Time Value Ms: 14930.000000; Step: 93 
Voltage Value: -5.100000 ; Angle Value: 150.491806 ; Time Value Ms: 14935.000000; Step: 93 
Voltage Value: -4.800000 ; Angle Value: 176.174866 ; Time Value Ms: 14940.000000; Step: 94 
Voltage Value: -4.800000 ; Angle Value: 156.830597 ; Time Value Ms: 14945.000000; Step: 94 
Voltage Value: -4.500000 ; Angle Value: 158.032791 ; Time Value Ms: 14950.000000; Step: 95 
Voltage Value: -4.500000 ; Angle Value: 152.896179 ; Time Value Ms: 14955.000000; Step: 95 
Voltage Value: -4.200000 ; Angle Value: 159.125687 ; Time Value Ms: 14960.000000; Step: 96 
Voltage Value: -4.200000 ; Angle Value: 177.267761 ; Time Value Ms: 14965.000000; Step: 96 
Voltage Value: -3.900000 ; Angle Value: 155.628418 ; Time Value Ms: 14970.000000; Step: 97 
Voltage Value: -3.900000 ; Angle Value: 173.770493 ; Time Value Ms: 14975.000000; Step: 97 
Voltage Value: -3.600000 ; Angle Value: 156.830597 ; Time Value Ms: 14980.000000; Step: 98 
Voltage Value: -3.600000 ; Angle Value: 170.382507 ; Time Value Ms: 14985.000000; Step: 98 
Voltage Value: -3.300000 ; Angle Value: 152.896179 ; Time Value Ms: 14990.000000; Step: 99 
Voltage Value: -3.300000 ; Angle Value: 178.797821 ; Time Value Ms: 14995.000000; Step: 99 
Voltage Value: 0.000000 ; Angle Value: 151.366119 ; Time Value Ms: 15000.000000; Step: 0 
Voltage Value: 0.000000 ; Angle Value: 152.131149 ; Time Value Ms: 15005.000000; Step: 0 
Voltage Value: 0.000000 ; Angle Value: 180.765030 ; Time Value Ms: 15010.000000; Step: 1 
Voltage Value: 0.000000 ; Angle Value: 165.464478 ; Time Value Ms: 15015.000000; Step: 1 
Voltage Value: 0.000000 ; Angle Value: 173.661209 ; Time Value Ms: 15020.000000; Step: 2 
Voltage Value: 0.000000 ; Angle Value: 168.196716 ; Time Value Ms: 15025.000000; Step: 2 
Voltage Value: 0.000000 ; Angle Value: 177.158463 ; Time Value Ms: 15030.000000; Step: 3 
Voltage Value: 0.000000 ; Angle Value: 153.224045 ; Time Value Ms: 15035.000000; Step: 3 
Voltage Value: 0.000000 ; Angle Value: 153.551910 ; Time Value Ms: 15040.000000; Step: 4 
Voltage Value: 0.000000 ; Angle Value: 163.825134 ; Time Value Ms: 15045.000000; Step: 4 
Voltage Value: 0.000000 ; Angle Value: 178.360657 ; Time Value Ms: 15050.000000; Step: 5 
Voltage Value: 0.000000 ; Angle Value: 181.202179 ; Time Value Ms: 15055.000000; Step: 5 
Voltage Value: 0.000000 ; Angle Value: 169.945358 ; Time Value Ms: 15060.000000; Step: 6 
Voltage Value: 0.000000 ; Angle Value: 152.786880 ; Time Value Ms: 15065.000000; Step: 6 
Voltage Value: 0.000000 ; Angle Value: 175.409836 ; Time Value Ms: 15070.000000; Step: 7 
Voltage Value: 0.000000 ; Angle Value: 156.284149 ; Time Value Ms: 15075.000000; Step: 7 
Voltage Value: 0.000000 ; Angle Value: 156.174866 ; Time Value Ms: 15080.000000; Step: 8 
Voltage Value: 0.000000 ; Angle Value: 152.896179 ; Time Value Ms: 15085.000000; Step: 8 
Voltage Value: 0.000000 ; Angle Value: 156.939896 ; Time Value Ms: 15090.000000; Step: 9 
Voltage Value: 0.000000 ; Angle Value: 178.797821 ; Time Value Ms: 15095.000000; Step: 9 
Voltage Value: 3.000000 ; Angle Value: 178.797821 ; Time Value Ms: 15100.000000; Step: 10 
Voltage Value: 3.000000 ; Angle Value: 163.169403 ; Time Value Ms: 15105.000000; Step: 10 
Voltage Value: 3.300000 ; Angle Value: 180.983612 ; Time Value Ms: 15110.000000; Step: 11 
Voltage Value: 3.300000 ; Angle Value: 155.847000 ; Time Value Ms: 15115.000000; Step: 11 
Voltage Value: 3.600000 ; Angle Value: 164.262299 ; Time Value Ms: 15120.000000; Step: 12 
Voltage Value: 3.600000 ; Angle Value: 182.513657 ; Time Value Ms: 15125.000000; Step: 12 
Voltage Value: 3.900000 ; Angle Value: 158.469940 ; Time Value Ms: 15130.000000; Step: 13 
Voltage Value: 3.900000 ; Angle Value: 151.366119 ; Time Value Ms: 15135.000000; Step: 13 
Voltage Value: 4.200000 ; Angle Value: 174.316940 ; Time Value Ms: 15140.000000; Step: 14 
Voltage Value: 4.200000 ; Angle Value: 179.562836 ; Time Value Ms: 15145.000000; Step: 14 
Voltage Value: 4.500000 ; Angle Value: 165.792343 ; Time Value Ms: 15150.000000; Step: 15 
Voltage Value: 4.500000 ; Angle Value: 154.098358 ; Time Value Ms: 15155.000000; Step: 15 
Voltage Value: 4.800000 ; Angle Value: 164.153000 ; Time Value Ms: 15160.000000; Step: 16 
Voltage Value: 4.800000 ; Angle Value: 182.622955 ; Time Value Ms: 15165.000000; Step: 16 
Voltage Value: 5.100000 ; Angle Value: 153.333328 ; Time Value Ms: 15170.000000; Step: 17 
Voltage Value: 5.100000 ; Angle Value: 159.890717 ; Time Value Ms: 15175.000000; Step: 17 
Voltage Value: 5.400000 ; Angle Value: 162.622955 ; Time Value Ms: 15180.000000; Step: 18 
Voltage Value: 5.400000 ; Angle Value: 158.579239 ; Time Value Ms: 15185.000000; Step: 18 
Voltage Value: 5.700000 ; Angle Value: 150.054642 ; Time Value Ms: 15190.000000; Step: 19 
Voltage Value: 5.700000 ; Angle Value: 149.836060 ; Time Value Ms: 15195.000000; Step: 19 
Voltage Value: 12.000000 ; Angle Value: 176.721313 ; Time Value Ms: 15200.000000; Step: 20 
Voltage Value: 12.000000 ; Angle Value: 157.595627 ; Time Value Ms: 15205.000000; Step: 20 
Voltage Value: 12.000000 ; Angle Value: 165.464478 ; Time Value Ms: 15210.000000; Step: 21 
Voltage Value: 12.000000 ; Angle Value: 147.759567 ; Time Value Ms: 15215.000000; Step: 21 
Voltage Value: 12.000000 ; Angle Value: 177.267761 ; Time Value Ms: 15220.000000; Step: 22 
Voltage Value: 12.000000 ; Angle Value: 175.847000 ; Time Value Ms: 15225.000000; Step: 22 
Voltage Value: 12.000000 ; Angle Value: 177.814209 ; Time Value Ms: 15230.000000; Step: 23 
Voltage Value: 12.000000 ; Angle Value: 153.770493 ; Time Value Ms: 15235.000000; Step: 23 
Voltage Value: 12.000000 ; Angle Value: 158.032791 ; Time Value Ms: 15240.000000; Step: 24 
Voltage Value: 12.000000 ; Angle Value: 175.847000 ; Time Value Ms: 15245.000000; Step: 24 
Voltage Value: 12.000000 ; Angle Value: 155.956284 ; Time Value Ms: 15250.000000; Step: 25 
Voltage Value: 12.000000 ; Angle Value: 159.453552 ; Time Value Ms: 15255.000000; Step: 25 
Voltage Value: 12.000000 ; Angle Value: 168.633881 ; Time Value Ms: 15260.000000; Step: 26 
Voltage Value: 12.000000 ; Angle Value: 151.256836 ; Time Value Ms: 15265.000000; Step: 26 
Voltage Value: 12.000000 ; Angle Value: 170.163940 ; Time Value Ms: 15270.000000; Step: 27 
Voltage Value: 12.000000 ; Angle Value: 157.486343 ; Time Value Ms: 15275.000000; Step: 27 
Voltage Value: 12.000000 ; Angle Value: 161.420761 ; Time Value Ms: 15280.000000; Step: 28 
Voltage Value: 12.000000 ; Angle Value: 144.262299 ; Time Value Ms: 15285.000000; Step: 28 
Voltage Value: 12.000000 ; Angle Value: 144.043716 ; Time Value Ms: 15290.000000; Step: 29 
Voltage Value: 12.000000 ; Angle Value: 158.032791 ; Time Value Ms: 15295.000000; Step: 29 
Voltage Value: 12.000000 ; Angle Value: 139.672134 ; Time Value Ms: 15300.000000; Step: 30 
Voltage Value: 12.000000 ; Angle Value: 164.480881 ; Time Value Ms: 15305.000000; Step: 30 
Voltage Value: 12.000000 ; Angle Value: 167.103821 ; Time Value Ms: 15310.000000; Step: 31 
Voltage Value: 12.000000 ; Angle Value: 162.732239 ; Time Value Ms: 15315.000000; Step: 31 
Voltage Value: 12.000000 ; Angle Value: 165.792343 ; Time Value Ms: 15320.000000; Step: 32 
Voltage Value: 12.000000 ; Angle Value: 164.153000 ; Time Value Ms: 15325.000000; Step: 32 
Voltage Value: 12.000000 ; Angle Value: 163.715851 ; Time Value Ms: 15330.000000; Step: 33 
Voltage Value: 12.000000 ; Angle Value: 160.000000 ; Time Value Ms: 15335.000000; Step: 33 
Voltage Value: 12.000000 ; Angle Value: 141.420761 ; Time Value Ms: 15340.000000; Step: 34 
Voltage Value: 12.000000 ; Angle Value: 160.327866 ; Time Value Ms: 15345.000000; Step: 34 
Voltage Value: 12.000000 ; Angle Value: 143.169403 ; Time Value Ms: 15350.000000; Step: 35 
Voltage Value: 12.000000 ; Angle Value: 134.207657 ; Time Value Ms: 15355.000000; Step: 35 
Voltage Value: 12.000000 ; Angle Value: 130.601089 ; Time Value Ms: 15360.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 158.360657 ; Time Value Ms: 15365.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 141.202179 ; Time Value Ms: 15370.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 141.857925 ; Time Value Ms: 15375.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 128.306015 ; Time Value Ms: 15380.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 129.945358 ; Time Value Ms: 15385.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 126.229507 ; Time Value Ms: 15390.000000; Step: 39 
Voltage Value: 12.000000 ; Angle Value: 151.038254 ; Time Value Ms: 15395.000000; Step: 39 
Voltage Value: 6.000000 ; Angle Value: 129.617493 ; Time Value Ms: 15400.000000; Step: 40 
Voltage Value: 6.000000 ; Angle Value: 133.442627 ; Time Value Ms: 15405.000000; Step: 40 
Voltage Value: 5.700000 ; Angle Value: 130.491806 ; Time Value Ms: 15410.000000; Step: 41 
Voltage Value: 5.700000 ; Angle Value: 135.847000 ; Time Value Ms: 15415.000000; Step: 41 
